trip,lon,lat,dive,datetime
F0915_11_SS_T1,-31.831067357142864,-3.6366266904761897,0.059934351296985176,2015-09-30 07:09:00
F0915_11_SS_T1,-31.826626433333338,-3.634990138095238,0.058401660928099085,2015-09-30 07:10:00
F0915_11_SS_T1,-31.822147767857142,-3.633641424107143,0.05012725330443688,2015-09-30 07:11:00
F0915_11_SS_T1,-31.817886066666667,-3.6328285666666664,0.04931800829522252,2015-09-30 07:12:00
F0915_11_SS_T1,-31.813491500000005,-3.6313341,0.04442615262651788,2015-09-30 07:13:00
F0915_11_SS_T1,-31.80921747619048,-3.6298604285714284,0.043849686269498624,2015-09-30 07:14:00
F0915_11_SS_T1,-31.804728077083332,-3.6288659770833336,0.0461305394061941,2015-09-30 07:15:00
F0915_11_SS_T1,-31.800300033333333,-3.6274220999999995,0.045850882277679306,2015-09-30 07:16:00
F0915_11_SS_T1,-31.796009216666665,-3.62594453125,0.047331782100569736,2015-09-30 07:17:00
F0915_11_SS_T1,-31.791531399999997,-3.6255428,0.0468657940700623,2015-09-30 07:18:00
F0915_11_SS_T1,-31.787031135416665,-3.6242480666666665,0.049297569754087375,2015-09-30 07:19:00
F0915_11_SS_T1,-31.78264793333333,-3.6234596666666654,0.04681734862112226,2015-09-30 07:20:00
F0915_11_SS_T1,-31.77809226666667,-3.6226896000000006,0.05154539506911704,2015-09-30 07:21:00
F0915_11_SS_T1,-31.77392661160714,-3.622532821428572,0.050463509368954204,2015-09-30 07:22:00
F0915_11_SS_T1,-31.769607833333332,-3.622749833333333,0.04467344308714122,2015-09-30 07:23:00
F0915_11_SS_T1,-31.7650923,-3.621661266666666,0.04741491466478087,2015-09-30 07:24:00
F0915_11_SS_T1,-31.760863571428573,-3.6201517053571433,0.048691859036592004,2015-09-30 07:25:00
F0915_11_SS_T1,-31.756273999999998,-3.619310499999999,0.0415981491555357,2015-09-30 07:26:00
F0915_11_SS_T1,-31.751696928571427,-3.617716214285714,0.037564062350913724,2015-09-30 07:27:00
F0915_11_SS_T1,-31.746971200892858,-3.6158942455357144,0.04684063557780307,2015-09-30 07:28:00
F0915_11_SS_T1,-31.742389323809526,-3.6150392190476186,0.043341760237890985,2015-09-30 07:29:00
F0915_11_SS_T1,-31.73774553333333,-3.6136126999999996,0.033838608994149984,2015-09-30 07:30:00
F0915_11_SS_T1,-31.733129866666665,-3.6111094666666665,0.050586026094935815,2015-09-30 07:31:00
F0915_11_SS_T1,-31.728741857142857,-3.609454333333333,0.06065460370533383,2015-09-30 07:32:00
F0915_11_SS_T1,-31.72442016666667,-3.609507714285714,0.05589564052716013,2015-09-30 07:33:00
F0915_11_SS_T1,-31.7197935625,-3.609199473214286,0.035665967256142066,2015-09-30 07:34:00
F0915_11_SS_T1,-31.714980733333334,-3.6078745333333333,0.032802152568650635,2015-09-30 07:35:00
F0915_11_SS_T1,-31.710060433333336,-3.6055465999999994,0.03852932414141647,2015-09-30 07:36:00
F0915_11_SS_T1,-31.705120533333332,-3.6037184333333334,0.03617666628776399,2015-09-30 07:37:00
F0915_11_SS_T1,-31.7002484,-3.6013933333333332,0.02918425538831281,2015-09-30 07:38:00
F0915_11_SS_T1,-31.695644209821427,-3.598372875,0.028276093357712164,2015-09-30 07:39:00
F0915_11_SS_T1,-31.691022510416666,-3.59462246875,0.034610222041469775,2015-09-30 07:40:00
F0915_11_SS_T1,-31.686505410714286,-3.5915399419642857,0.03265837314925385,2015-09-30 07:41:00
F0915_11_SS_T1,-31.681951666666663,-3.5881961666666666,0.032916228980506765,2015-09-30 07:42:00
F0915_11_SS_T1,-31.67685826339286,-3.5850683839285717,0.15640769091690995,2015-09-30 07:43:00
F0915_11_SS_T1,-31.672571187499997,-3.5821707291666662,0.4679762360520994,2015-09-30 07:44:00
F0915_11_SS_T1,-31.6700443125,-3.5839433541666663,0.4548371420856791,2015-09-30 07:45:00
F0915_11_SS_T1,-31.66901838095238,-3.587424111607143,0.6655383874930001,2015-09-30 07:46:00
F0915_11_SS_T1,-31.669658999999996,-3.5869156,0.6973770653005282,2015-09-30 07:47:00
F0915_11_SS_T1,-31.671266000000003,-3.588601633333333,0.7526426680098146,2015-09-30 07:48:00
F0915_11_SS_T1,-31.672348958333334,-3.5882083526785724,0.6514671049082348,2015-09-30 07:49:00
F0915_11_SS_T1,-31.66999313333333,-3.5853904,0.17965272200629004,2015-09-30 07:50:00
F0915_11_SS_T1,-31.6659311875,-3.5830839895833333,0.20958304633707373,2015-09-30 07:51:00
F0915_11_SS_T1,-31.663294272916666,-3.580502502083333,0.3674822556406856,2015-09-30 07:52:00
F0915_11_SS_T1,-31.663818199999998,-3.5775732999999996,0.4874933736433512,2015-09-30 07:53:00
F0915_11_SS_T1,-31.662986320833333,-3.5749315809523807,0.6127383391144579,2015-09-30 07:54:00
F0915_11_SS_T1,-31.665090695833335,-3.5744111473214284,0.6513285657808482,2015-09-30 07:55:00
F0915_11_SS_T1,-31.668711709523805,-3.572926461904762,0.6872802392367688,2015-09-30 07:56:00
F0915_11_SS_T1,-31.670757438095237,-3.5724085428571426,0.8867810896215976,2015-09-30 07:57:00
F0915_11_SS_T1,-31.671155749999997,-3.5720590809523807,0.9246096576240588,2015-09-30 07:58:00
F0915_11_SS_T1,-31.671193997916667,-3.5700075708333334,0.8054148389912409,2015-09-30 07:59:00
F0915_11_SS_T1,-31.6682145,-3.5690152000000004,0.5924076984199119,2015-09-30 08:00:00
F0915_11_SS_T1,-31.667568133333333,-3.5709636190476193,0.5582898590246085,2015-09-30 08:01:00
F0915_11_SS_T1,-31.66569326666667,-3.571826466666667,0.6188594921986351,2015-09-30 08:02:00
F0915_11_SS_T1,-31.664942066964286,-3.57311584375,0.5535170752099896,2015-09-30 08:03:00
F0915_11_SS_T1,-31.6660944,-3.575376590476191,0.6551396453631717,2015-09-30 08:04:00
F0915_11_SS_T1,-31.666563666666665,-3.57533143125,0.704691818569079,2015-09-30 08:05:00
F0915_11_SS_T1,-31.667179928571425,-3.572138766666667,0.8382353173445516,2015-09-30 08:06:00
F0915_11_SS_T1,-31.66759114285714,-3.570722,0.8141686754353019,2015-09-30 08:07:00
F0915_11_SS_T1,-31.665629656249997,-3.5709186666666666,0.6307345417123679,2015-09-30 08:08:00
F0915_11_SS_T1,-31.665306,-3.5709190000000004,0.29704851849126274,2015-09-30 08:09:00
F0915_11_SS_T1,-31.664643966666667,-3.5704539,0.5396890912250819,2015-09-30 08:10:00
F0915_11_SS_T1,-31.664233825892858,-3.568176526785714,0.7436045260661209,2015-09-30 08:11:00
F0915_11_SS_T1,-31.662733000000003,-3.570436,0.96162636603126,2015-09-30 08:12:00
F0915_11_SS_T1,-31.6619359,-3.5728332380952383,0.7484793139662606,2015-09-30 08:13:00
F0915_11_SS_T1,-31.662517333333334,-3.5730861666666662,0.3717432176455784,2015-09-30 08:14:00
F0915_11_SS_T1,-31.661167273809525,-3.5738245714285717,0.3050309327694985,2015-09-30 08:15:00
F0915_11_SS_T1,-31.661032000000002,-3.5738480000000004,0.005605205665142246,2015-09-30 08:16:00
F0915_11_SS_T1,-31.661636464285714,-3.573382992857143,0.03228078950379283,2015-09-30 08:17:00
F0915_11_SS_T1,-31.66420458035714,-3.5677609821428575,0.2743731390609232,2015-09-30 08:18:00
F0915_11_SS_T1,-31.66435532142857,-3.5672536428571426,0.5216872093409299,2015-09-30 08:19:00
F0915_11_SS_T1,-31.662587800000004,-3.566596,0.4650859329018439,2015-09-30 08:20:00
F0915_11_SS_T1,-31.662533000000003,-3.566596,0.0026558336966981642,2015-09-30 08:21:00
F0915_11_SS_T1,-31.6627242,-3.5663783857142857,0.1227508196984508,2015-09-30 08:22:00
F0915_11_SS_T1,-31.665103900000002,-3.5660687875000003,0.33716085541439145,2015-09-30 08:23:00
F0915_11_SS_T1,-31.665771475,-3.5637732,0.4884207461149291,2015-09-30 08:24:00
F0915_11_SS_T1,-31.6660956,-3.563182242857143,0.4968578463823306,2015-09-30 08:25:00
F0915_11_SS_T1,-31.666366999999997,-3.5626279999999997,0.2800048541916527,2015-09-30 08:26:00
F0915_11_SS_T1,-31.666431,-3.5625459999999998,0.007099241916504843,2015-09-30 08:27:00
F0915_11_SS_T1,-31.666501875,-3.562436875,0.02206069480376424,2015-09-30 08:28:00
F0915_11_SS_T1,-31.666643,-3.562249,0.03392536023686612,2015-09-30 08:29:00
F0915_11_SS_T1,-31.666909999999998,-3.5619669999999997,0.00760978582552923,2015-09-30 08:30:00
F0915_11_SS_T1,-31.6665458,-3.5617597,0.12409657302515245,2015-09-30 08:31:00
F0915_11_SS_T1,-31.664372999999998,-3.5620235000000005,0.4576118973742789,2015-09-30 08:32:00
F0915_11_SS_T1,-31.664768214285715,-3.560841285714286,0.40153339927405896,2015-09-30 08:33:00
F0915_11_SS_T1,-31.664468871428575,-3.5601895562499997,0.6376440791325875,2015-09-30 08:34:00
F0915_11_SS_T1,-31.665089142857145,-3.559959285714286,0.4455942215684068,2015-09-30 08:35:00
F0915_11_SS_T1,-31.668160937499998,-3.561603741071429,0.3528816493132628,2015-09-30 08:36:00
F0915_11_SS_T1,-31.6676365,-3.5624714895833334,0.33817372824209063,2015-09-30 08:37:00
F0915_11_SS_T1,-31.664552,-3.562098333333333,0.5297464187867308,2015-09-30 08:38:00
F0915_11_SS_T1,-31.66321877232143,-3.561826142857143,0.5675393508330635,2015-09-30 08:39:00
F0915_11_SS_T1,-31.662313395833333,-3.5630919479166665,0.3207461745790691,2015-09-30 08:40:00
F0915_11_SS_T1,-31.662058000000002,-3.563282,0.02517985220624683,2015-09-30 08:41:00
F0915_11_SS_T1,-31.662212761904765,-3.5629411904761907,0.0871355133426552,2015-09-30 08:42:00
F0915_11_SS_T1,-31.662240999999998,-3.562893,0.10765927544701666,2015-09-30 08:43:00
F0915_11_SS_T1,-31.663041,-3.5652965,0.3727865948899161,2015-09-30 08:44:00
F0915_11_SS_T1,-31.662780976190476,-3.566004238095238,0.3970062188092154,2015-09-30 08:45:00
F0915_11_SS_T1,-31.661931190476192,-3.5671918333333332,0.479657390452236,2015-09-30 08:46:00
F0915_11_SS_T1,-31.660849857142857,-3.5638837142857143,0.6337802654644586,2015-09-30 08:47:00
F0915_11_SS_T1,-31.660707690476194,-3.5615015666666667,0.7018811854589063,2015-09-30 08:48:00
F0915_11_SS_T1,-31.6605001,-3.5598256666666668,0.7420446424293837,2015-09-30 08:49:00
F0915_11_SS_T1,-31.65954,-3.561102142857143,0.5934227893645169,2015-09-30 08:50:00
F0915_11_SS_T1,-31.66006857142857,-3.560040308035714,0.3859994193294144,2015-09-30 08:51:00
F0915_11_SS_T1,-31.659891,-3.5589800000000005,0.107164324540377,2015-09-30 08:52:00
F0915_11_SS_T1,-31.658972257142857,-3.5597641571428573,0.20464383113289192,2015-09-30 08:53:00
F0915_11_SS_T1,-31.657813072916664,-3.5627930089285713,0.2158581220462952,2015-09-30 08:54:00
F0915_11_SS_T1,-31.657782,-3.563661,0.012193408696042091,2015-09-30 08:55:00
F0915_11_SS_T1,-31.65783485714286,-3.563537785714286,0.12278206400789014,2015-09-30 08:56:00
F0915_11_SS_T1,-31.657946593750005,-3.5632784285714285,0.2488876338148681,2015-09-30 08:57:00
F0915_11_SS_T1,-31.65794600000001,-3.563277,0.0026821503172222106,2015-09-30 08:58:00
F0915_11_SS_T1,-31.65799843333334,-3.56366121875,0.03955376811991503,2015-09-30 08:59:00
F0915_11_SS_T1,-31.657226966666663,-3.5658779571428574,0.09581410910014447,2015-09-30 09:00:00
F0915_11_SS_T1,-31.6571936,-3.5658474,0.04698755857325428,2015-09-30 09:01:00
F0915_11_SS_T1,-31.657206,-3.565829,0.0038601298006806853,2015-09-30 09:02:00
F0915_11_SS_T1,-31.657301,-3.5656440000000003,0.003485219637688027,2015-09-30 09:03:00
F0915_11_SS_T1,-31.65743225,-3.5654475714285714,0.005307980325183186,2015-09-30 09:04:00
F0915_11_SS_T1,-31.657448,-3.5654239999999997,0.0008313827451735487,2015-09-30 09:05:00
F0915_11_SS_T1,-31.657645100000003,-3.5651558000000003,0.005363509935926828,2015-09-30 09:06:00
F0915_11_SS_T1,-31.657974633333335,-3.565301633333333,0.05043290648909927,2015-09-30 09:07:00
F0915_11_SS_T1,-31.660599971428574,-3.5673460571428572,0.21989201101948336,2015-09-30 09:08:00
